ProductID	FOB	Duty	Freight	Other	Standard Unit Cost
H&PC/VPX-12311	2.51	0.47	0.1	0.4900000000000002	3.57
H&PC/WAR-43869	2.33	0.43	0.15	0.2999999999999998	3.21
H&PC/WEL-55972	2.42	0.44	0.07	0.4600000000000004	3.39
H&PC/WEL-88260	5.58	0.93	0.13	1.1100000000000003	7.75
H&PC/WET-40799	9.48	1.64	0.5	1.1599999999999984	12.78
H&PC/WHI-97974	4.06	0.76	0.19	0.5999999999999988	5.6099999999999985
H&PC/WON-20276	6.47	1.14	0.21	0.7000000000000002	8.52
H&PC/WON-80387	2.85	0.53	0.05	0.6299999999999999	4.06
H&PC/WOR-75058	4.61	0.82	0.15	0.35999999999999943	5.94
H&PC/XLE-47201	4.04	0.69	0.23	0.5499999999999989	5.51
H&PC/XLE-64687	10.25	1.74	0.47	0.9099999999999984	13.37
H&PC/ZIP-27394	13.3	2.25	1.18	0.5899999999999963	17.319999999999997
H&PC/ZIP-78509	2.92	0.56	0.11	0.46999999999999975	4.06
H&PC/ZIP-93923	9.06	1.61	0.52	0.620000000000001	11.81
H&PC/ZIP-98213	1.26	0.22	0.04	0.08000000000000007	1.6
HI/2&Q-75993	8.49	1.39	0.24	0.7499999999999982	10.87
HI/24X-53085	20.84	3.65	0.67	3.9400000000000013	29.1
HI/3M-48756	4.9	0.81	0.25	0.3899999999999988	6.35
HI/AME-79483	1.34	0.22	0.11	0.05999999999999983	1.73
HI/ANC-33537	6.02	0.98	0.22	0.5700000000000003	7.79
HI/ANG-79452	15.36	2.63	1.38	1.0000000000000036	20.37
HI/APA-29303	2.27	0.39	0.13	0.3599999999999999	3.15
HI/ARR-56285	11.14	1.79	0.36	1.0399999999999991	14.329999999999998
HI/ARR-61580	6.73	1.11	0.37	0.2699999999999996	8.48
HI/ART-61781	8.6	1.5	0.69	0.14000000000000057	10.93
HI/ATL-17030	15.5	2.42	0.61	1.4699999999999989	20.0
HI/BEM-34080	3.89	0.65	0.32	0.5	5.36
HI/BIG-45891	8.56	1.48	0.6	1.0299999999999994	11.67
HI/BLA-09226	24.79	4.5	0.94	4.389999999999997	34.62
HI/BLA-21345	2.92	0.54	0.07	0.6200000000000006	4.15
HI/BLA-43940	2.24	0.39	0.13	0.33999999999999986	3.1
HI/BLA-56011	2.5	0.38	0.2	0.06999999999999984	3.15
HI/BUT-99611	10.79	1.86	0.41	1.6400000000000006	14.7
HI/CHA-14823	48.81	9.01	1.13	7.670000000000002	66.62
HI/CLE-27386	13.09	2.36	0.24	1.2599999999999998	16.95
HI/DAI-75999	11.82	1.89	0.3	1.1499999999999968	15.159999999999998
HI/DEL-69965	2.84	0.45	0.1	0.3599999999999999	3.75
HI/DIA-26353	7.73	1.39	0.63	1.1499999999999986	10.9
HI/DOR-35742	3.5	0.62	0.21	0.13999999999999968	4.47
HI/FRA-09919	15.09	2.41	0.34	1.4299999999999997	19.27
HI/FRA-46611	4.79	0.85	0.26	0.34000000000000075	6.24
HI/FUN-51203	5.71	0.96	0.19	0.9699999999999989	7.829999999999999
HI/G E-20872	4.38	0.74	0.12	0.35999999999999943	5.6
HI/GE-18683	1.8	0.31	0.15	0.0900000000000003	2.35
HI/GE-63542	3.07	0.58	0.17	0.48999999999999977	4.31
HI/GOO-71963	8.04	1.23	0.21	0.6199999999999992	10.1
HI/HAN-08972	7.77	1.37	0.49	0.9699999999999989	10.6
HI/INT-59255	6.68	1.18	0.42	0.9500000000000011	9.23
HI/INT-83301	9.37	1.57	0.42	0.8200000000000003	12.18
HI/JEN-64321	14.53	2.55	0.42	1.0399999999999991	18.54
HI/KOH-82557	20.1	3.25	0.35	1.8099999999999987	25.51
HI/KOH-85206	15.49	2.66	0.22	2.3000000000000043	20.67
HI/LEH-51296	4.39	0.76	0.36	0.2999999999999998	5.81
HI/LIM-76694	15.27	2.65	0.97	2.1800000000000033	21.07
HI/MAG-63634	10.82	1.86	0.84	0.23000000000000043	13.75
HI/MAI-31924	19.69	3.44	0.7	1.2999999999999972	25.13
HI/MAS-05360	35.29	6.6	3.14	3.6400000000000006	48.67
HI/MAS-39524	3.91	0.72	0.06	0.8600000000000003	5.55
HI/MAS-63251	4.3	0.85	0.34	0.6100000000000003	6.1
HI/MIL-10374	2.6	0.45	0.12	0.4299999999999997	3.6
HI/MIN-83991	12.41	2.1	0.27	1.6199999999999992	16.4
HI/OOK-91185	10.02	1.78	0.31	2.1500000000000004	14.26
HI/OPU-13707	12.84	2.16	0.21	1.499999999999993	16.709999999999994
HI/PAS-22204	1.89	0.33	0.08	0.3500000000000001	2.65
HI/PLA-60228	13.17	2.06	1.16	0.6099999999999994	17.0
HI/PRI-04385	5.07	0.84	0.19	0.389999999999997	6.4899999999999975
HI/QQ--88913	7.66	1.36	0.44	0.6400000000000006	10.1
HI/SIM-18858	7.05	1.29	0.18	1.3100000000000005	9.83
HI/SIM-54903	2.52	0.45	0.22	0.11999999999999966	3.31
HI/SIR-87828	7.78	1.36	0.72	0.8199999999999985	10.68
HI/SMI-11981	3.15	0.58	0.23	0.2599999999999998	4.22
HI/STE-82331	1.99	0.34	0.08	0.31999999999999984	2.73
HI/SUN-09060	13.07	2.34	0.67	0.9899999999999984	17.07
HI/TEK-61232	7.71	1.2	0.28	0.5400000000000009	9.73
HI/THE-41362	1.03	0.18	0.04	0.1499999999999999	1.4
HI/ULT-48631	3.63	0.71	0.33	0.3799999999999999	5.05
HI/WES-17183	3.83	0.69	0.33	0.4299999999999988	5.2799999999999985
HI/WES-62723	3.09	0.49	0.13	0.25	3.96
HI/XTE-80240	2.84	0.51	0.12	0.33000000000000007	3.8
I&S/11&-72178	11.81	1.91	0.47	0.9799999999999969	15.169999999999998
I&S/12-27434	14.89	2.79	1.03	1.5999999999999979	20.31
I&S/19--89697	14.68	2.44	0.72	1.5399999999999991	19.38
I&S/20-01608	5.19	0.87	0.24	0.5399999999999991	6.84
I&S/3&Q-95578	3.96	0.76	0.14	0.580000000000001	5.44
I&S/3M-23080	11.65	2.06	0.84	1.2799999999999994	15.83
I&S/3M-23142	2.26	0.37	0.19	0.07000000000000028	2.89
I&S/3M-25157	2.86	0.49	0.07	0.5800000000000005	4.0
I&S/3M-38033	10.74	1.9	0.77	0.7099999999999991	14.12
I&S/3M-47900	7.9	1.5	0.61	0.8800000000000008	10.89
I&S/3M-49800	23.98	3.79	2.1	0.6799999999999997	30.55
I&S/3M-65615	10.12	1.68	0.51	1.2600000000000016	13.57
I&S/3M-76285	13.44	2.47	1.04	1.9499999999999993	18.9
I&S/4 P-18248	15.54	2.76	0.45	1.9200000000000053	20.67
I&S/5.5-67817	6.5	1.08	0.13	0.6100000000000003	8.32
I&S/500-22095	20.55	3.33	0.64	2.809999999999995	27.33
I&S/8 P-47945	3.37	0.59	0.24	0.28000000000000025	4.48
I&S/90-35924	2.34	0.39	0.19	0.20999999999999996	3.13
I&S/ABS-09948	26.46	4.62	1.4	2.9299999999999926	35.41
I&S/ACT-11326	15.35	2.56	1.15	2.030000000000001	21.09
I&S/AEO-48475	1.95	0.34	0.12	0.23999999999999977	2.65
I&S/AFT-00688	11.35	2.05	0.66	1.5600000000000005	15.62
I&S/ALP-23964	1.99	0.37	0.16	0.25	2.77
I&S/AMM-05378	6.18	1.04	0.35	0.9800000000000013	8.55
I&S/AMM-80949	1.73	0.3	0.03	0.1900000000000004	2.25
I&S/ANS-81409	3.52	0.63	0.31	0.1299999999999999	4.59
I&S/AQU-23875	3.2	0.59	0.26	0.2599999999999998	4.31
I&S/AVE-10869	6.16	1.07	0.28	0.5199999999999987	8.03
I&S/AVE-45996	9.5	1.75	0.21	1.2599999999999998	12.72
I&S/BAJ-16197	8.99	1.48	0.6	0.5	11.57
I&S/BEA-52715	5.18	0.91	0.44	0.5199999999999996	7.05
I&S/BEE-18574	13.33	2.19	0.82	1.0700000000000003	17.41
I&S/BEE-54758	1.68	0.3	0.15	0.0900000000000003	2.22
I&S/BES-64722	5.22	0.88	0.49	0.6200000000000001	7.21
I&S/BRE-93011	8.62	1.4	0.18	1.1800000000000015	11.38
I&S/BRO-13247	4.45	0.86	0.33	0.5699999999999994	6.21
I&S/BRY-60855	8.82	1.45	0.56	0.4599999999999991	11.29
I&S/BUD-02629	11.31	2.03	0.39	2.34	16.07
I&S/BUD-11568	1.75	0.29	0.11	0.1200000000000001	2.27
I&S/BUD-15589	6.32	1.19	0.39	0.910000000000001	8.81
I&S/BUD-52793	7.82	1.37	0.15	0.9099999999999984	10.25
I&S/BUD-82547	2.25	0.39	0.18	0.09999999999999964	2.92
I&S/BUF-03272	1.84	0.29	0.13	0.1200000000000001	2.38
I&S/BUN-61762	15.06	2.67	0.33	3.110000000000003	21.17
I&S/CAR-23634	12.61	2.33	0.56	1.7199999999999989	17.22
I&S/CAR-61332	6.36	1.1	0.42	0.8299999999999983	8.709999999999999
I&S/CDN-71024	1.57	0.29	0.12	0.10999999999999988	2.09
I&S/CIT-95280	3.72	0.61	0.13	0.25	4.71
I&S/COI-88165	4.91	0.8	0.15	0.6599999999999993	6.52
I&S/COO-79415	4.37	0.71	0.19	0.3299999999999992	5.6
I&S/CPA-10863	4.65	0.74	0.33	0.14999999999999858	5.869999999999999
I&S/CUL-27547	2.9	0.56	0.19	0.3999999999999999	4.05
I&S/CUR-01818	13.88	2.68	0.9	1.8299999999999983	19.29
I&S/CUR-92674	4.16	0.82	0.31	0.5899999999999999	5.88
I&S/CUT-55101	1.23	0.21	0.08	0.19999999999999996	1.72
I&S/DAR-22691	6.73	1.14	0.11	1.299999999999999	9.28
I&S/DAY-93632	35.32	6.22	2.69	3.9200000000000017	48.15
I&S/DEN-74450	17.16	3.12	1.39	0.9399999999999977	22.61
I&S/DEX-59077	4.05	0.7	0.25	0.2999999999999998	5.3
I&S/DIS-53734	4.08	0.66	0.33	0.1899999999999995	5.26
I&S/DUP-02844	9.51	1.81	0.9	1.3599999999999994	13.58
I&S/DUP-52177	23.7	4.41	1.89	3.5799999999999983	33.58
I&S/DUP-56491	17.3	2.78	0.96	1.4899999999999984	22.53
I&S/DUR-50970	5.58	1.05	0.18	1.0300000000000002	7.84
I&S/EDS-72502	14.8	2.52	0.38	1.2200000000000024	18.92
I&S/FAN-76308	11.33	2.04	0.92	0.28999999999999915	14.58
I&S/FER-48300	3.74	0.73	0.33	0.4999999999999991	5.3
I&S/FIE-27187	6.79	1.13	0.22	0.34999999999999964	8.49
I&S/FLA-08420	13.99	2.23	0.65	1.5200000000000031	18.39
I&S/FLA-24634	13.68	2.45	0.31	1.370000000000001	17.81
I&S/FLE-17154	5.27	0.85	0.4	0.3099999999999996	6.829999999999999
I&S/FLE-32970	17.92	3.25	1.38	2.2799999999999976	24.83
I&S/FLU-59275	12.31	2.27	1.13	1.2899999999999991	17.0
I&S/FLU-85727	11.52	2.03	0.53	0.7500000000000018	14.83
I&S/GAL-13013	7.89	1.33	0.58	0.27000000000000135	10.07
I&S/GAT-43268	5.14	0.81	0.4	0.1900000000000004	6.54
I&S/GEN-08348	7.33	1.21	0.4	1.0999999999999996	10.04
I&S/GEN-36366	12.99	2.3	0.61	1.2800000000000011	17.18
I&S/GRI-55361	2.82	0.54	0.26	0.3700000000000001	3.99
I&S/GRI-93999	17.05	2.73	0.47	2.3299999999999983	22.58
I&S/GRY-22231	5.35	0.92	0.43	0.14000000000000057	6.84
I&S/HON-87250	19.6	3.42	0.98	2.4099999999999966	26.41
I&S/HON-92504	2.55	0.49	0.23	0.3500000000000001	3.62
I&S/HOW-50520	4.81	0.84	0.41	0.6900000000000004	6.75
I&S/HOW-55176	3.33	0.63	0.14	0.47000000000000064	4.57
I&S/HP-93803	3.32	0.53	0.1	0.3500000000000001	4.3
I&S/HUM-06425	5.22	0.89	0.46	0.6699999999999973	7.239999999999997
I&S/IDE-47841	20.57	3.59	1.94	1.7899999999999991	27.89
I&S/IDE-93933	3.84	0.72	0.19	0.5800000000000001	5.33
I&S/INF-19367	11.64	2.25	0.96	1.7099999999999973	16.56
I&S/IRI-87065	7.74	1.21	0.21	0.6199999999999992	9.78
I&S/JAC-26078	3.58	0.61	0.09	0.6099999999999994	4.89
I&S/JAC-39049	5.55	0.98	0.35	0.5000000000000009	7.38
I&S/JB-53080	4.66	0.74	0.09	0.36999999999999833	5.8599999999999985
I&S/JEL-64612	25.62	4.48	2.01	2.9200000000000017	35.03
I&S/JON-36845	12.31	2.34	0.62	2.0500000000000007	17.32
I&S/JON-53385	14.78	2.4	0.72	0.8399999999999999	18.74
I&S/K2-63397	10.57	1.88	0.41	1.5200000000000014	14.38
I&S/KEN-57529	8.43	1.6	0.51	1.1999999999999993	11.739999999999998
I&S/KLE-63193	3.17	0.55	0.2	0.41999999999999993	4.34
I&S/LAZ-61717	9.75	1.88	0.76	1.290000000000001	13.68
I&S/LEA-99007	15.24	2.72	0.68	2.370000000000001	21.01
I&S/LEG-68845	3.27	0.61	0.21	0.5	4.59
I&S/LEN-63481	1.87	0.32	0.05	0.14000000000000012	2.38
I&S/LIB-43361	2.08	0.37	0.18	0.07999999999999963	2.71
I&S/LIQ-42209	3.83	0.71	0.27	0.3099999999999996	5.12
I&S/LOO-79747	2.65	0.46	0.23	0.18000000000000016	3.52
I&S/LPS-80868	17.47	2.86	1.42	0.8900000000000006	22.64
I&S/LUM-36353	8.52	1.31	0.56	0.3899999999999988	10.78
I&S/MAG-34324	17.59	3.09	0.88	3.150000000000002	24.71
I&S/MAG-94877	12.51	2.25	0.47	1.3699999999999974	16.599999999999998
I&S/MAR-37957	6.1	1.08	0.35	0.8900000000000006	8.42
I&S/MAR-86773	1.82	0.35	0.16	0.1499999999999999	2.48
I&S/MAS-23203	6.35	1.04	0.37	0.22999999999999687	7.989999999999997
I&S/MED-36343	4.34	0.81	0.41	0.5899999999999999	6.15
I&S/MED-65315	6.56	1.08	0.57	0.14000000000000057	8.35
I&S/MED-78515	22.56	3.63	1.69	1.7200000000000024	29.6
I&S/MIC-36985	11.81	2.19	1.1	1.7499999999999982	16.849999999999998
I&S/MIN-28032	15.75	2.72	1.14	0.1999999999999993	19.81
I&S/MIR-77400	2.32	0.38	0.1	0.20000000000000018	3.0
I&S/ML-35214	2.68	0.43	0.14	0.3099999999999996	3.56
I&S/MON-24979	6.44	1.15	0.44	1.0600000000000005	9.09
I&S/MOO-05687	5.75	0.99	0.49	0.05999999999999961	7.29
I&S/NEW-47094	2.45	0.45	0.16	0.2999999999999994	3.36
I&S/NOR-87701	10.57	1.85	0.89	0.2699999999999996	13.58
I&S/NUP-35291	3.44	0.57	0.18	0.21999999999999886	4.409999999999998
I&S/OFF-27333	8.06	1.45	0.32	1.0899999999999999	10.92
I&S/PAC-80706	2.4	0.41	0.08	0.46999999999999975	3.36
I&S/PAS-44664	2.72	0.45	0.11	0.1299999999999999	3.41
I&S/PDI-21105	6.32	1.08	0.1	0.48999999999999666	7.989999999999997
I&S/PDI-77729	6.15	1.09	0.21	0.35999999999999943	7.81
I&S/PIL-18696	8.58	1.53	0.12	1.0800000000000018	11.31
I&S/PIL-80400	2.81	0.51	0.15	0.2599999999999998	3.73
I&S/PLA-11997	9.95	1.76	0.61	1.2500000000000018	13.57
I&S/POM-86736	13.29	2.21	0.7	1.3399999999999999	17.54
I&S/PRE-31379	4.18	0.75	0.21	0.3700000000000001	5.51
I&S/PRO-91082	6.13	1.1	0.5	0.5299999999999994	8.26
I&S/RAD-94025	16.0	2.69	0.66	0.6899999999999977	20.04
I&S/REC-88067	2.19	0.35	0.19	0.14000000000000012	2.87
I&S/REM-43653	4.45	0.71	0.3	0.1299999999999999	5.59
I&S/RES-33305	15.85	2.47	0.7	1.0199999999999996	20.04
I&S/REU-35054	14.76	2.62	0.64	0.7899999999999991	18.81
I&S/RUB-55549	6.86	1.05	0.26	0.4900000000000002	8.66
I&S/RUB-56368	3.03	0.51	0.14	0.23999999999999977	3.92
I&S/RUB-98011	6.68	1.11	0.33	1.0900000000000016	9.21
I&S/RUG-26282	2.36	0.42	0.2	0.29000000000000004	3.27
I&S/SAL-41121	17.33	3.09	0.58	1.5800000000000018	22.58
I&S/SAN-97385	6.84	1.23	0.55	0.4299999999999997	9.05
I&S/SCR-04196	22.15	3.4	1.54	0.6200000000000045	27.71
I&S/SE-24047	3.29	0.59	0.17	0.15000000000000036	4.2
I&S/SE-27131	4.09	0.7	0.2	0.54	5.53
I&S/SET-17520	1.5	0.26	0.12	0.09000000000000008	1.97
I&S/SIL-05860	4.7	0.83	0.43	0.16999999999999993	6.13
I&S/SIN-63159	7.81	1.42	0.67	1.2199999999999989	11.12
I&S/SLO-86963	71.64	12.13	1.93	14.75	100.45
I&S/SOL-04239	4.85	0.8	0.4	0.07000000000000028	6.12
I&S/SOL-11092	4.24	0.7	0.27	0.1399999999999988	5.35
I&S/SOL-60220	3.14	0.5	0.17	0.30000000000000027	4.11
I&S/SOL-77408	3.58	0.64	0.11	0.41999999999999993	4.75
I&S/SP-54144	5.09	0.96	0.37	0.6699999999999999	7.09
I&S/SPO-42877	3.06	0.49	0.07	0.28000000000000025	3.9
I&S/STA-46121	3.87	0.74	0.08	0.5899999999999999	5.28
I&S/STA-56328	3.54	0.65	0.32	0.46999999999999975	4.98
I&S/STA-59694	8.81	1.53	0.51	1.1300000000000008	11.98
I&S/STA-98586	2.8	0.49	0.21	0.27	3.77
I&S/SUN-49586	7.62	1.23	0.46	0.629999999999999	9.94
I&S/TEM-23368	16.0	2.47	0.56	1.1500000000000021	20.18
I&S/THR-07892	1.94	0.33	0.06	0.14000000000000012	2.47
I&S/TON-65650	9.23	1.51	0.48	0.5499999999999989	11.77
I&S/TRA-29038	53.35	8.64	2.77	4.809999999999988	69.57
I&S/TRI-27589	13.08	2.27	0.79	2.349999999999998	18.49
I&S/TRI-96539	6.92	1.25	0.42	0.9299999999999997	9.52
I&S/TUB-07662	1.51	0.25	0.05	0.20999999999999996	2.02
I&S/TUB-35247	12.3	2.09	0.8	2.219999999999999	17.41
I&S/TUM-22799	5.54	0.98	0.21	1.0200000000000005	7.75
I&S/TUR-35703	3.39	0.56	0.17	0.13999999999999968	4.26
I&S/UNG-10503	13.73	2.27	0.73	1.4600000000000009	18.19
I&S/VEC-38056	7.25	1.28	0.15	1.2100000000000009	9.89
I&S/VEL-74669	2.35	0.37	0.12	0.09999999999999964	2.94
I&S/VIC-01259	8.88	1.57	0.12	1.0899999999999999	11.66
I&S/WER-10939	2.19	0.38	0.19	0.0	2.76
I&S/WER-19192	4.3	0.77	0.06	0.5699999999999976	5.6999999999999975
I&S/WER-36822	1.98	0.35	0.08	0.31000000000000005	2.72
I&S/WER-62301	3.76	0.59	0.21	0.3000000000000007	4.86
I&S/WER-65423	10.96	2.11	1.01	1.58	15.66
I&S/WES-03235	6.1	1.0	0.09	0.5600000000000005	7.75
I&S/WES-22757	4.58	0.78	0.25	0.39999999999999947	6.01
I&S/WHI-10902	1.92	0.31	0.15	0.10000000000000009	2.48
I&S/WIH-08645	11.72	1.99	0.97	0.17999999999999794	14.86
I&S/WIH-11571	1.41	0.26	0.13	0.15000000000000013	1.95
I&S/WIH-12777	14.63	2.38	0.26	2.109999999999996	19.38
I&S/WIH-14304	3.58	0.63	0.25	0.3899999999999997	4.85
I&S/WIH-25263	3.18	0.52	0.05	0.5699999999999985	4.3199999999999985
I&S/WIH-41796	10.93	1.88	0.33	1.5800000000000018	14.72
I&S/WIH-42243	2.62	0.49	0.12	0.4099999999999997	3.64
I&S/WIH-59605	2.76	0.48	0.07	0.25000000000000044	3.56
I&S/WIH-69815	11.17	1.8	0.47	1.209999999999999	14.65
I&S/WIH-75796	7.28	1.27	0.33	1.2399999999999984	10.12
I&S/WIH-77262	10.8	1.82	0.85	0.9199999999999999	14.39
I&S/WIH-82805	2.63	0.48	0.17	0.14000000000000012	3.42
I&S/WIH-96235	6.46	1.26	0.61	0.75	9.08
I&S/WIH-97466	10.23	1.78	0.58	0.7599999999999998	13.35
I&S/WIH-97573	25.43	4.01	1.19	1.6600000000000001	32.29
I&S/WIN-66088	3.67	0.59	0.31	0.05000000000000071	4.62
I&S/WYN-24331	3.43	0.61	0.19	0.09999999999999964	4.33
I&S/XCE-12567	6.06	1.01	0.36	0.6999999999999993	8.129999999999999
I&S/XCE-14098	21.22	3.79	0.41	4.010000000000002	29.43
I&S/XCE-53226	18.64	3.43	0.54	2.6700000000000017	25.28
I&S/XCE-67272	6.89	1.15	0.12	1.4000000000000021	9.56
I&S/YEL-04482	9.67	1.91	0.69	1.5300000000000011	13.8
I&S/[ S-49751	7.85	1.37	0.51	0.9299999999999997	10.659999999999998
K&D/&QU-28804	4.05	0.67	0.09	0.6600000000000001	5.47
K&D/100-27967	13.91	2.38	1.06	2.020000000000003	19.37
K&D/12--57229	4.23	0.73	0.08	0.7199999999999989	5.76
K&D/12--81602	19.25	3.19	0.99	1.5700000000000003	25.0
K&D/14&-12327	11.79	2.01	1.15	1.5799999999999983	16.529999999999998
K&D/2 I-70992	5.22	0.93	0.51	0.6300000000000008	7.29
K&D/2 O-97992	6.11	1.09	0.32	0.7499999999999991	8.27
K&D/25-72823	8.41	1.42	0.35	0.45000000000000107	10.63
K&D/2X-47135	5.2	0.93	0.14	0.41000000000000014	6.68
K&D/3 C-07383	4.36	0.82	0.21	0.7899999999999991	6.18
K&D/3 P-91586	7.76	1.25	0.64	0.08999999999999986	9.74
K&D/750-93766	6.31	1.06	0.49	0.040000000000000924	7.9
K&D/AAA-27550	2.73	0.49	0.14	0.52	3.88
K&D/ABB-43961	2.91	0.52	0.15	0.4499999999999984	4.0299999999999985
K&D/ABR-29361	6.66	1.17	0.62	0.7100000000000009	9.16
K&D/AER-29571	8.33	1.44	0.22	1.4399999999999995	11.43
K&D/ANC-11168	3.29	0.56	0.27	0.1299999999999999	4.25
K&D/ANC-42628	5.77	0.88	0.41	0.22999999999999954	7.289999999999999
K&D/ANC-45774	6.8	1.04	0.59	0.08000000000000007	8.51
K&D/ANC-49301	3.36	0.63	0.29	0.27000000000000046	4.55
K&D/ANC-95824	4.87	0.74	0.31	0.16999999999999993	6.09
K&D/ANC-98435	13.0	2.09	0.2	1.490000000000002	16.78
K&D/ARO-58232	2.56	0.48	0.1	0.5	3.64
K&D/ART-21612	8.95	1.46	0.71	0.14999999999999858	11.27
K&D/ART-45134	7.39	1.38	0.68	0.4900000000000002	9.94
K&D/AS-73604	5.71	0.94	0.2	0.8499999999999961	7.699999999999997
K&D/AS-86477	11.76	2.26	1.06	1.5099999999999998	16.59
K&D/ATE-03304	31.06	4.91	1.33	2.7900000000000063	40.09
K&D/ATE-21428	7.33	1.28	0.63	0.08000000000000007	9.32
K&D/ATE-96186	8.85	1.41	0.61	0.3100000000000005	11.18
K&D/BAB-73194	11.85	1.97	0.47	0.7999999999999989	15.09
K&D/BAK-56014	11.09	1.99	0.18	2.3499999999999996	15.61
K&D/BAK-94876	6.77	1.27	0.15	0.8800000000000008	9.07
K&D/BAL-13190	13.98	2.29	1.03	0.5699999999999932	17.869999999999994
K&D/BAL-69320	12.28	2.25	0.39	1.4799999999999986	16.4
K&D/BAL-74493	10.3	1.59	0.86	0.2599999999999998	13.01
K&D/BAN-16279	8.27	1.38	0.35	1.0600000000000023	11.06
K&D/BEE-63735	8.86	1.45	0.54	0.7200000000000024	11.57
K&D/BEI-10681	7.23	1.18	0.5	0.8300000000000001	9.74
K&D/BEI-15970	18.08	3.15	0.36	1.8000000000000043	23.39
K&D/BEI-65441	18.59	3.18	0.91	0.75	23.43
K&D/BES-47882	2.37	0.43	0.1	0.33999999999999986	3.24
K&D/BIA-53632	2.11	0.36	0.07	0.15000000000000036	2.69
K&D/BIA-60646	5.33	0.82	0.4	0.11999999999999922	6.67
K&D/BIG-06575	3.31	0.6	0.17	0.2599999999999998	4.34
K&D/BIG-10786	9.74	1.66	0.32	1.3399999999999999	13.06
K&D/BIR-11588	2.8	0.51	0.19	0.25000000000000044	3.75
K&D/BLA-17555	5.38	0.94	0.08	0.5099999999999998	6.91
K&D/BLA-22877	3.25	0.64	0.06	0.6600000000000001	4.61
K&D/BLA-29020	2.2	0.37	0.15	0.08999999999999986	2.81
K&D/BLA-74260	7.57	1.46	0.44	1.209999999999999	10.68
K&D/BLA-77345	9.08	1.48	0.44	0.41000000000000014	11.41
K&D/BLE-04815	2.9	0.46	0.11	0.30000000000000027	3.77
K&D/BLE-45470	7.58	1.4	0.42	0.6600000000000001	10.06
K&D/BLE-58202	15.66	2.84	1.04	2.210000000000001	21.75
K&D/BLE-61363	24.42	4.55	1.07	3.389999999999997	33.43
K&D/BLE-97578	2.4	0.41	0.05	0.25	3.11
K&D/BLU-08830	1.52	0.29	0.06	0.23999999999999977	2.11
K&D/BLU-16653	7.56	1.3	0.45	0.4100000000000019	9.72
K&D/BLU-23889	7.34	1.3	0.38	0.48999999999999844	9.51
K&D/BOD-51985	6.44	1.07	0.13	0.8599999999999994	8.5
K&D/BOR-15365	14.52	2.62	0.91	2.1899999999999977	20.24
K&D/BOR-41718	1.76	0.31	0.09	0.17000000000000037	2.33
K&D/BOR-84841	2.17	0.41	0.07	0.3999999999999999	3.05
K&D/BRE-09040	1.56	0.27	0.06	0.27	2.16
K&D/BRI-12265	10.71	1.63	0.55	0.5399999999999991	13.43
K&D/BRI-15599	7.64	1.36	0.38	0.47999999999999865	9.86
K&D/BRI-22810	27.89	4.36	1.55	1.9399999999999906	35.73999999999999
K&D/BRI-28354	3.31	0.57	0.1	0.5099999999999985	4.489999999999998
K&D/BRU-71756	9.71	1.7	0.23	0.5599999999999987	12.2
K&D/BUB-65596	23.1	4.28	1.47	3.8799999999999955	32.73
K&D/BUN-11537	8.89	1.58	0.23	1.3899999999999988	12.09
K&D/BUN-64048	5.09	0.77	0.1	0.4200000000000008	6.38
K&D/CAK-50585	2.83	0.52	0.06	0.52	3.93
K&D/CAL-38791	14.84	2.31	0.21	1.2800000000000011	18.64
K&D/CAN-62179	10.5	1.78	0.21	1.379999999999999	13.87
K&D/CAS-37019	5.79	0.99	0.15	0.8099999999999961	7.739999999999997
K&D/CER-64743	29.31	5.11	1.6	1.5499999999999972	37.57
K&D/CHE-65551	4.69	0.86	0.35	0.21999999999999886	6.119999999999999
K&D/CHE-78429	15.42	2.6	0.77	0.870000000000001	19.66
K&D/CHI-02586	7.52	1.35	0.19	1.5900000000000016	10.65
K&D/CIL-98373	12.86	2.1	0.17	0.9899999999999949	16.119999999999994
K&D/CK-56208	7.39	1.22	0.44	1.0500000000000007	10.1
K&D/CLA-13834	2.12	0.34	0.09	0.16000000000000014	2.71
K&D/CLE-20442	6.45	1.11	0.56	0.5799999999999983	8.7
K&D/COM-50510	12.08	2.13	0.97	0.27999999999999936	15.46
K&D/CON-59995	12.85	2.3	0.76	2.160000000000002	18.07
K&D/COO-49436	12.84	2.19	1.08	0.6400000000000006	16.75
K&D/COO-73241	17.04	2.78	1.37	0.6799999999999997	21.87
K&D/COP-44047	13.66	2.49	1.22	1.3200000000000038	18.69
K&D/COP-56848	3.08	0.56	0.05	0.3400000000000003	4.03
K&D/COR-36582	16.12	2.56	1.1	0.6999999999999993	20.48
K&D/COR-57116	8.44	1.54	0.59	1.2599999999999998	11.83
K&D/COR-84421	5.57	1.04	0.25	1.08	7.94
K&D/COU-00498	10.48	1.81	0.19	1.9800000000000004	14.46
K&D/CRE-16211	12.96	2.29	0.8	0.34999999999999787	16.4
K&D/CRE-34737	2.62	0.41	0.06	0.3299999999999996	3.42
K&D/CRE-45950	8.0	1.33	0.47	0.41999999999999993	10.22
K&D/CRE-55442	4.1	0.78	0.26	0.6100000000000003	5.75
K&D/CRE-72391	44.5	7.01	1.97	2.6000000000000014	56.08
K&D/CRE-80810	1.47	0.28	0.06	0.2599999999999998	2.07
